EmpID,FirstName,LastName,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,AttritionValue,TerminationDescription,DepartmentType,Division,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2787,Caden,Taylor,Production Technician II,Jonathan Williams,caden.taylor@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,Executive,MA,Director,Female,93541,White,Divorced,Fully Meets,4
2788,Brooks,Leach,Production Technician II,Edward Navarro,brooks.leach@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,1,Program deal run.,Production       ,Project Management - Con,MA,Supervisor,Female,87242,Black,Widowed,Fully Meets,1
2789,Isabel,Wyatt,Production Technician I,Matthew Craig,isabel.wyatt@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Retirement,1,Great parent relate growth summer.,Production       ,Wireless,MA,Manager,Male,31575,Asian,Divorced,Fully Meets,4
2790,Angelo,Henry,Production Technician I,Warren Pollard,angelo.henry@bilearner.com,EW,Active,Contract,Zone B,Part-Time,Involuntary,1,Above fight animal support beautiful.,Production       ,Catv,MA,Laborer,Male,64694,Hispanic,Widowed,Fully Meets,4
2791,Joselyn,Moss,Production Technician I,Felicia Smith,joselyn.moss@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,1,Better design cause yet history decide.,Production       ,Field Operations,MA,Driller,Male,43706,White,Widowed,Fully Meets,2
2792,Diamond,Mcclain,Production Technician I,Robert Nguyen,diamond.mcclain@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Engineers,MA,Technician,Male,19908,Black,Single,Fully Meets,1
2793,Eden,Dalton,Production Technician I,Jesse Hall,eden.dalton@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Yard (Material Handling),MA,Supervisor,Male,1901,Black,Divorced,Fully Meets,1
2794,Emely,Parks,Production Technician I,George Palmer Jr.,emely.parks@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,1877,Hispanic,Single,Fully Meets,5
2795,Corinne,Hopkins,Production Technician I,Casey Garner,corinne.hopkins@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,1,Defense pressure according more mind bed number.,Production       ,General - Eng,MA,Drafter,Female,74746,Asian,Single,Fully Meets,4
2796,Destiny,Blake,Production Technician I,Megan Harrison,destiny.blake@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Voluntary,1,Risk management money field.,Production       ,Engineers,MA,Program Manager,Female,96469,Asian,Married,Fully Meets,1
2797,Zaria,Kidd,Production Technician I,Sierra Thompson,zaria.kidd@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unknown,0,Other,Production       ,Aerial,MA,Lineman,Male,24994,Other,Married,Exceeds,1
2798,Adam,Ingram,Production Technician I,Donna Sullivan,adam.ingram@bilearner.com,BPC,Active,Contract,Zone A,Part-Time,Unknown,0,Other,Production       ,Engineers,MA,Planner,Male,89805,Asian,Divorced,Fully Meets,2
2799,Makenna,Foster,Production Technician I,Timothy Pratt,makenna.foster@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Resignation,1,Opportunity upon apply and world.,Production       ,Engineers,MA,Engineer,Male,54859,White,Divorced,Fully Meets,2
2800,Nayeli,Keith,Production Technician I,Kathryn Wolf,nayeli.keith@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Male,69497,Black,Married,Fully Meets,1
2801,Devon,Shannon,Production Technician I,Kiara Herman,devon.shannon@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Tower Hand,Male,97933,White,Divorced,Fully Meets,5
2802,Lucy,Harrington,Production Technician I,Meghan Morrison DDS,lucy.harrington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Technician,Female,56662,White,Married,Fully Meets,4
2803,Rebecca,Francis,Production Technician I,Brittany Fisher,rebecca.francis@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Female,13566,Asian,Married,Fully Meets,5
2804,Salma,Frederick,Production Technician II,Scott Brady,salma.frederick@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Project Management - Con,MA,Coordinator,Male,4554,Hispanic,Married,Fully Meets,4
2805,Avery,Vance,Production Technician II,Charlotte Clark,avery.vance@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Driver,Male,19835,White,Widowed,Fully Meets,1
2806,Stephany,Jenkins,Production Technician II,Rebecca Stanley,stephany.jenkins@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Catv,MA,Supervisor,Female,47920,Asian,Divorced,Fully Meets,2
2807,Brian,Kelly,Production Technician II,Scott Brown,brian.kelly@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,1,Standard stuff girl site.,Production       ,Wireline Construction,MA,Driver,Female,55399,White,Married,Fully Meets,2
2808,Keagan,Villa,Production Technician II,Sharon Fox,keagan.villa@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unknown,0,Other,Production       ,Billable Consultants,MA,Engineer,Female,35224,Asian,Divorced,Fully Meets,4
2809,Kendra,Foley,Production Technician I,Robert Powers,kendra.foley@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Splicing,MA,Splicer,Male,39078,Hispanic,Single,Fully Meets,2
2810,Jabari,Stanton,Production Technician I,Debra Phillips,jabari.stanton@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Resignation,1,Less boy reflect quickly health respond million.,Production       ,Field Operations,MA,Laborer,Male,72285,Other,Married,Fully Meets,4
2811,Phoenix,Farley,Production Technician I,David Holt,phoenix.farley@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Voluntary,1,Material owner together travel so conference.,Production       ,Field Operations,MA,Laborer,Male,82960,Hispanic,Widowed,Fully Meets,2
2812,Aurora,Bass,Production Technician I,Lisa Ingram,aurora.bass@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone B,Temporary,Resignation,1,Now should knowledge the turn toward natural.,Production       ,General - Eng,MA,Manager,Male,44272,White,Divorced,Fully Meets,4
2813,Enrique,Parks,Production Technician I,Mr. Ryan Griffin,enrique.parks@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Unknown,0,Other,Production       ,Wireline Construction,MA,Vp,Male,56124,Other,Single,Fully Meets,1
2814,Kylie,Cox,Production Technician I,Michelle Woodard,kylie.cox@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,19550,Hispanic,Single,Fully Meets,2
2815,Luke,Burke,Production Technician I,David Smith,luke.burke@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Unknown,0,Other,Production       ,Project Management - Con,MA,Manager,Female,62651,Asian,Single,Fully Meets,4
2816,Ricardo,Mcdonald,Production Technician I,Jennifer Hernandez,ricardo.mcdonald@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Splicer,Female,15802,Black,Married,Fully Meets,5
2817,Camila,Hodges,Production Technician I,Theresa Davis,camila.hodges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,79678,White,Widowed,Fully Meets,4
2818,Tripp,Sanders,Production Technician I,Dr. Wendy Lopez,tripp.sanders@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,1,Traditional force look heart talk plan.,Production       ,Fielders,MA,Engineer,Male,9992,Hispanic,Single,Exceeds,2
2819,Davin,Wade,Production Technician I,Heidi Williams,davin.wade@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Flagger,Male,74805,White,Widowed,Fully Meets,4
2820,Pierce,Bender,Production Technician I,Eric Soto,pierce.bender@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Wireline Construction,MA,Laborer,Male,42750,Hispanic,Divorced,Fully Meets,2
2821,Marin,Mosley,Production Technician I,Alfred Sanders,marin.mosley@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,1,Medical painting rich whole here.,Production       ,Field Operations,MA,Technician,Male,36681,Hispanic,Single,Fully Meets,2
2822,Barrett,Sosa,Production Technician I,Jerome Adams,barrett.sosa@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Aerial,MA,Lineman,Female,87892,White,Divorced,Fully Meets,4
2823,Eliezer,Briggs,Production Technician I,Ariel Graham,eliezer.briggs@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Operator,Female,59827,White,Divorced,Fully Meets,2
2824,Talan,Garrett,Production Technician II,Melinda Shaw,talan.garrett@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Wireline Construction,MA,Laborer,Male,3624,Hispanic,Widowed,Fully Meets,5
2825,Van,Griffin,Production Technician II,Elizabeth Brown,van.griffin@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Project Management - Eng,MA,Project Manager,Male,80760,Hispanic,Widowed,Fully Meets,4
2826,Roger,Kaufman,Production Technician II,Jennifer Farmer,roger.kaufman@bilearner.com,TNS,Leave of Absence,Contract,Zone B,Full-Time,Involuntary,1,Prepare simply play edge.,Production       ,General - Con,MA,Technician,Female,96266,Hispanic,Married,Fully Meets,5
2827,Ignacio,Mcintyre,Production Technician II,Bruce Barber,ignacio.mcintyre@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,1,Decision fill total.,Production       ,Field Operations,MA,Driver,Female,23357,Other,Married,Fully Meets,4
2828,Jaydon,Lambert,Production Technician II,Dennis Foster,jaydon.lambert@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,1,Camera parent choose add edge product keep.,Production       ,Field Operations,MA,Technician,Female,95784,Black,Single,Fully Meets,2
2829,Serenity,Carlson,Production Technician I,Ryan Kelly,serenity.carlson@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Engineers,MA,Director,Male,11197,Other,Single,Fully Meets,2
2830,Leslie,Maynard,Production Technician I,Nathan Johnson,leslie.maynard@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,1,Big author those five today.,Production       ,General - Eng,MA,Administrative,Male,62490,White,Married,Fully Meets,1
2831,Craig,Sherman,Production Technician I,Philip Morris,craig.sherman@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Aerial,MA,Lineman,Male,20276,White,Widowed,Fully Meets,2
2832,Lilyana,Huffman,Production Technician I,Felicia Gomez,lilyana.huffman@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,31155,White,Married,Fully Meets,5
2833,Jacey,Reeves,Production Technician I,Sandy Wilson,jacey.reeves@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Laborer,Male,11072,Asian,Married,Fully Meets,2
2834,Madyson,Silva,Production Technician I,Bonnie Bell,madyson.silva@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,1,Be minute last meet former. Rich her account top.,Production       ,General - Con,MA,Technician,Female,95191,Asian,Divorced,Fully Meets,5
2835,Liberty,Poole,Production Technician I,Jonathan Stephens,liberty.poole@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Resignation,1,Need either go.,Production       ,Engineers,MA,Project Manager,Female,81501,White,Divorced,Fully Meets,5
2836,Antonio,Romero,Production Technician I,Michael Horton,antonio.romero@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Unknown,0,Other,Production       ,Catv,MA,Lineman,Female,8731,Black,Divorced,Fully Meets,2
2837,Jaylen,Butler,Production Technician I,Eric Young,jaylen.butler@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,1,Administration field require.,Production       ,Splicing,MA,Intern,Male,32946,Asian,Single,Fully Meets,4
2838,Gloria,Marks,Production Technician I,Michele Young,gloria.marks@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,1,Bag physical goal will way against either.,Production       ,General - Sga,MA,Director,Male,93005,Black,Single,Fully Meets,5
2839,Jaylee,Cunningham,Production Technician I,Karen Espinoza,jaylee.cunningham@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,1,Information step name three choose.,Production       ,General - Con,MA,Foreman,Male,72072,Black,Married,Fully Meets,1
2840,Jordon,Wyatt,Production Technician I,Yvonne Reilly,jordon.wyatt@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Voluntary,1,From continue left eye.,Production       ,Fielders,MA,Engineer,Male,74671,Hispanic,Divorced,Fully Meets,2
2841,Darien,Doyle,Production Technician I,David Ball,darien.doyle@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Male,6774,Hispanic,Married,Fully Meets,5
2842,Ryan,Rollins,Production Technician I,Dr. Terry Young,ryan.rollins@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,1,Region easy at much couple week on.,Production       ,General - Con,MA,Laborer,Female,90492,Black,Widowed,Fully Meets,1
2843,Manuel,Haley,Production Technician II,Raymond Johnson,manuel.haley@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unknown,0,Other,Production       ,General - Con,MA,Technician,Male,31013,Black,Married,Fully Meets,1
2844,Litzy,Lloyd,Production Technician II,Anthony Saunders,litzy.lloyd@bilearner.com,TNS,Leave of Absence,Contract,Zone A,Part-Time,Retirement,1,Process firm life from final medical.,Production       ,Engineers,MA,Technician,Male,31828,Asian,Widowed,Fully Meets,5
2845,Jett,York,Production Technician II,Nancy Newman,jett.york@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,General - Con,MA,Foreman,Female,60312,White,Single,Fully Meets,4
2846,Natalia,Bush,Production Technician II,Robin Jones,natalia.bush@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,1,Million the fire begin truth language.,Production       ,Wireless,MA,Technician,Female,31642,White,Divorced,Fully Meets,5
2847,Mallory,Carey,Production Technician II,Jessica Saunders,mallory.carey@bilearner.com,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,1,Oil at Mr hotel. Same recently leg officer.,Production       ,Underground,MA,Laborer,Female,81717,Black,Married,Fully Meets,2
2848,Pierre,Tate,Production Technician I,Willie Compton,pierre.tate@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Involuntary,1,Perhaps system its answer small.,Production       ,Project Management - Con,MA,Project Manager,Male,59518,White,Single,Exceeds,1
2849,Shannon,Hurst,Production Technician I,Andrew Thomas,shannon.hurst@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Technician,Male,4583,Hispanic,Single,Fully Meets,5
2850,Carleigh,Schultz,Production Technician I,Victoria Williams,carleigh.schultz@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Retirement,1,Stand until high true effort kid.,Production       ,General - Con,MA,Technician,Male,6816,Hispanic,Divorced,Exceeds,1
2851,Rihanna,Briggs,Production Technician I,Stephanie Gonzalez,rihanna.briggs@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Construction Manager,Male,26839,Black,Divorced,Fully Meets,4
2852,Eden,Levy,Production Technician I,Brianna Butler,eden.levy@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,87984,Other,Widowed,Fully Meets,1
2853,Nathanial,Davis,Production Technician I,Donald Hamilton,nathanial.davis@bilearner.com,PL,Terminated for Cause,Contract,Zone B,Part-Time,Voluntary,1,Population let responsibility.,Production       ,General - Con,MA,Operator,Male,70147,Other,Widowed,Needs Improvement,5
2854,Eileen,Beard,Production Technician I,Amber Adams,eileen.beard@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Resignation,1,Serious ball together lot body tonight artist.,Production       ,Executive,MA,Executive,Female,76409,Hispanic,Married,Needs Improvement,2
2855,Kale,Potter,Production Technician I,Michael Armstrong,kale.potter@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Clerk,Female,75727,Black,Single,Needs Improvement,4
2856,Sage,Boyer,Production Technician I,Thomas Lewis,sage.boyer@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Sales & Marketing,MA,Director,Female,14553,White,Married,Needs Improvement,5
2857,Dane,Owens,Production Technician I,Christina Young,dane.owens@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,1,Create research source close.,Production       ,General - Con,MA,Laborer,Male,93847,White,Single,Fully Meets,2
2858,Colin,Simpson,Production Technician I,Kayla Chavez,colin.simpson@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Retirement,1,According foot decade argue poor hair.,Production       ,Engineers,MA,Engineer,Male,22983,Other,Married,Fully Meets,5
2859,Rachel,Buckley,Production Technician I,Tracey Turner,rachel.buckley@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Engineer,Male,36227,Other,Divorced,Needs Improvement,2
2860,Maria,Cameron,Production Technician I,Michelle Murphy,maria.cameron@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,1,Look dark travel herself election college what.,Production       ,General - Con,MA,Laborer,Male,54190,Black,Married,Fully Meets,2
2861,Judith,Savage,Production Technician I,Sharon Jones,judith.savage@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Technician,Male,31403,White,Widowed,Fully Meets,2
2862,Randall,West,Production Technician II,Tony Spears,randall.west@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,1,Explain threat effort exist send sort dog.,Production       ,Engineers,MA,Engineer,Male,13985,Other,Single,Fully Meets,4
2863,Caitlin,Palmer,Production Technician II,April Sutton,caitlin.palmer@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unknown,0,Other,Production       ,Yard (Material Handling),MA,Coordinator,Male,14407,Other,Widowed,Needs Improvement,4
2864,Luke,Heath,Production Technician II,Jeffrey Robinson,luke.heath@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Technician,Male,37065,Asian,Single,Fully Meets,2
2865,Esperanza,Horne,Production Technician II,Jeremy Frey,esperanza.horne@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Voluntary,1,This fly moment arm realize weight partner.,Production       ,General - Con,MA,Foreman,Female,26583,White,Divorced,Fully Meets,1
2866,Jadon,Mata,Production Technician II,Danielle Rangel,jadon.mata@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Driller,Female,49151,Hispanic,Single,Fully Meets,2
2867,Gillian,Hawkins,Production Technician II,Matthew Payne,gillian.hawkins@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Technology / It,MA,Manager,Female,75033,White,Single,Fully Meets,2
2868,Lisa,Griffin,Production Technician I,Christopher Clark,lisa.griffin@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Executive,MA,Vp,Male,64530,Black,Married,Fully Meets,5
2869,Nelson,Carpenter,Production Technician I,Emily Williamson,nelson.carpenter@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,Aerial,MA,Lineman,Male,53404,Black,Widowed,Fully Meets,2
2870,Sanai,Sweeney,Production Technician I,David Mccormick,sanai.sweeney@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,1,Professor anyone example never.,Production       ,Sales & Marketing,MA,Vp,Male,32806,Black,Married,Fully Meets,4
2871,Tania,Taylor,Production Technician I,Christina Smith,tania.taylor@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Resignation,1,Nothing it prepare imagine big.,Production       ,Catv,MA,Project Manager,Male,46150,Hispanic,Divorced,Fully Meets,5
2872,Greta,Horne,Production Technician I,Steven Myers,greta.horne@bilearner.com,PL,Active,Contract,Zone B,Full-Time,Voluntary,1,Certain nation hot sense enjoy.,Production       ,Wireline Construction,MA,Operator,Male,97145,Hispanic,Married,Fully Meets,2
2873,Jordyn,Snyder,Production Technician I,Scott Brown,jordyn.snyder@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Supervisor,Male,92640,Hispanic,Divorced,Fully Meets,4
2874,Alex,Collins,Production Technician I,Tracy Scott,alex.collins@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Fielders,MA,Engineer,Male,26011,White,Divorced,Fully Meets,1
2875,Harley,Walker,Production Technician I,Wanda Murray,harley.walker@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Involuntary,1,Keep many else little argue full the.,Production       ,General - Con,MA,Administrative,Female,60773,Black,Divorced,Fully Meets,4
2876,Luka,Novak,Production Technician I,Kim Berry,luka.novak@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Warehouse Technician,Female,91201,Asian,Divorced,Fully Meets,4
2877,Skylar,Riggs,Production Technician I,Emily Jennings,skylar.riggs@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Resignation,1,Food fire property exist southern audience.,Production       ,Project Management - Con,MA,Manager,Female,51590,Asian,Widowed,Fully Meets,2
2878,Shania,Barrera,Production Technician I,Michael Hopkins,shania.barrera@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Resignation,1,Back worker why young worry human.,Production       ,General - Sga,MA,Contracts,Male,26501,Black,Married,Fully Meets,2
2879,Trystan,Fernandez,Production Technician I,Cory Freeman,trystan.fernandez@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,Executive,MA,Vp,Male,97759,Black,Married,Fully Meets,2
2880,Aimee,Berg,Production Technician I,Rodney Grant,aimee.berg@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Retirement,1,Produce seek result he political alone form.,Production       ,General - Con,MA,Safety Manager,Female,89647,Black,Single,Fully Meets,4
2881,Kyson,Scott,Production Technician I,Marcus Lloyd,kyson.scott@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,19510,Asian,Divorced,Fully Meets,4
2882,Lamar,Kirk,Production Technician I,Peter Norton,lamar.kirk@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,1,Since step style stage sound it.,Production       ,Shop (Fleet),MA,Welder,Male,85827,Asian,Widowed,Fully Meets,4
2883,Slade,Lynn,Production Technician II,Ashley Pearson,slade.lynn@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unknown,0,Other,Production       ,General - Con,MA,Operator,Male,74091,Hispanic,Married,Fully Meets,4
2884,Riley,Leon,Production Technician II,Larry Lewis,riley.leon@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unknown,0,Other,Production       ,Wireline Construction,MA,Technician,Male,76359,Other,Married,Fully Meets,2
2885,Humberto,Yoder,Production Technician II,Kelli Blair,humberto.yoder@bilearner.com,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,1,Partner fact hand bag management woman.,Production       ,Field Operations,MA,Groundman,Male,61247,Asian,Single,Fully Meets,1
2886,Michelle,Pearson,Production Technician II,Terry Bautista,michelle.pearson@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Supervisor,Male,93231,Asian,Married,Fully Meets,2
2887,Natalya,Reyes,Production Technician II,Dylan Allen,natalya.reyes@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,1,Kind thank nothing say cold stop bill science.,Production       ,Shop (Fleet),MA,Shop,Female,22862,Black,Married,Fully Meets,5
2888,Celia,Mcpherson,Production Technician II,Thomas Reed,celia.mcpherson@bilearner.com,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,1,Stock usually public summer expert.,Production       ,Wireless,MA,Foreman,Female,74469,White,Widowed,Fully Meets,5
2889,Matias,Barton,Production Technician II,Brian Castillo,matias.barton@bilearner.com,WBL,Future Start,Part-Time,Zone A,Temporary,Resignation,1,Such minute might federal college.,Production       ,Fielders,MA,Engineer,Female,53693,Hispanic,Single,Fully Meets,1
2890,Caitlyn,Vaughan,Production Technician I,Christopher Ball,caitlyn.vaughan@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unknown,0,Other,Production       ,General - Sga,MA,Director,Male,89622,Black,Single,Fully Meets,2
2891,Addyson,Pollard,Production Technician I,Andrew Bass,addyson.pollard@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Resignation,1,House gun series live environmental.,Production       ,Wireline Construction,MA,Laborer,Male,7700,Black,Widowed,Fully Meets,1
2892,Laila,Wiggins,Production Technician I,Gregory Lee,laila.wiggins@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Resignation,1,Sure truth clear father experience can.,Production       ,Catv,MA,Lineman,Male,26250,Hispanic,Divorced,Fully Meets,2
2893,Terrance,Wiggins,Production Technician I,Tasha Porter,terrance.wiggins@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unknown,0,Other,Production       ,Field Operations,MA,Foreman,Male,73855,White,Divorced,Fully Meets,2
2894,Aliza,Pace,Production Technician I,Michael Jenkins,aliza.pace@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Foreman,Male,34327,White,Single,Fully Meets,4
2895,Mauricio,Stein,Production Technician I,Darlene Chambers,mauricio.stein@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,1,Baby growth reality western director.,Production       ,Field Operations,MA,Top Hand,Male,9647,Asian,Married,Fully Meets,2
2896,Gia,Winters,Production Technician I,Stephanie Hill,gia.winters@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unknown,0,Other,Production       ,Field Operations,MA,Laborer,Male,68059,Other,Divorced,Fully Meets,4
2897,Aidyn,Cuevas,Production Technician I,Melissa Young,aidyn.cuevas@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,1,Theory war statement international anyone.,Production       ,Field Operations,MA,Mechanic,Female,48860,Hispanic,Widowed,Fully Meets,4
2898,Angel,Santos,Production Technician I,Kenneth Vaughn,angel.santos@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unknown,0,Other,Production       ,Field Operations,MA,Coordinator,Female,53945,Other,Single,Fully Meets,4
2899,Johnathan,Huerta,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,1,May evidence race million response need I.,Production       ,Project Management - Con,MA,Coordinator,Male,26846,Other,Single,Fully Meets,5
